"value","count","year","county","Crop"
37,138114,2022,51011,"Other_Hay/Non_Alfalfa"
59,56,2022,51011,"Sod/Grass_Seed"
61,1269,2022,51011,"Fallow/Idle_Cropland"
67,2,2022,51011,"Peaches"
68,21,2022,51011,"Apples"
69,1,2022,51011,"Grapes"
111,4090,2022,51011,"Open_Water"
121,35829,2022,51011,"Developed/Open_Space"
122,13172,2022,51011,"Developed/Low_Intensity"
123,3250,2022,51011,"Developed/Med_Intensity"
124,802,2022,51011,"Developed/High_Intensity"
131,79,2022,51011,"Barren"
141,282655,2022,51011,"Deciduous_Forest"
142,134711,2022,51011,"Evergreen_Forest"
143,178063,2022,51011,"Mixed_Forest"
152,33727,2022,51011,"Shrubland"
176,114686,2022,51011,"Grassland/Pasture"
190,1611,2022,51011,"Woody_Wetlands"
195,119,2022,51011,"Herbaceous_Wetlands"
225,15,2022,51011,"Dbl_Crop_WinWht/Corn"
228,23,2022,51011,""
229,7,2022,51011,"Pumpkins"
236,1,2022,51011,"Dbl_Crop_WinWht/Sorghum"
237,24,2022,51011,"Dbl_Crop_Barley/Corn"
240,1,2022,51011,"Dbl_Crop_Soybeans/Oats"
254,5,2022,51011,"Dbl_Crop_Barley/Soybeans"
1,10,2022,51013,"Corn"
4,2,2022,51013,"Sorghum"
5,35,2022,51013,"Soybeans"
24,2,2022,51013,"Winter_Wheat"
26,2,2022,51013,"Dbl_Crop_WinWht/Soybeans"
36,1,2022,51013,"Alfalfa"
37,48,2022,51013,"Other_Hay/Non_Alfalfa"
59,1,2022,51013,"Sod/Grass_Seed"
61,2,2022,51013,"Fallow/Idle_Cropland"
111,325,2022,51013,"Open_Water"
121,14917,2022,51013,"Developed/Open_Space"
122,26292,2022,51013,"Developed/Low_Intensity"
123,18717,2022,51013,"Developed/Med_Intensity"
124,8981,2022,51013,"Developed/High_Intensity"
131,56,2022,51013,"Barren"
141,4213,2022,51013,"Deciduous_Forest"
142,79,2022,51013,"Evergreen_Forest"
143,973,2022,51013,"Mixed_Forest"
152,64,2022,51013,"Shrubland"
176,218,2022,51013,"Grassland/Pasture"
190,194,2022,51013,"Woody_Wetlands"
195,23,2022,51013,"Herbaceous_Wetlands"
225,1,2022,51013,"Dbl_Crop_WinWht/Corn"
1,102065,2022,51015,"Corn"
4,1536,2022,51015,"Sorghum"
5,31982,2022,51015,"Soybeans"
6,8,2022,51015,"Sunflower"
11,8,2022,51015,"Tobacco"
12,1,2022,51015,"Sweet_Corn"
21,476,2022,51015,"Barley"
24,7611,2022,51015,"Winter_Wheat"
26,6437,2022,51015,"Dbl_Crop_WinWht/Soybeans"
27,542,2022,51015,"Rye"
28,222,2022,51015,"Oats"
29,48,2022,51015,"Millet"
31,1,2022,51015,"Canola"
36,6456,2022,51015,"Alfalfa"
37,291055,2022,51015,"Other_Hay/Non_Alfalfa"
44,12,2022,51015,"Other_Crops"
59,34,2022,51015,"Sod/Grass_Seed"
61,669,2022,51015,"Fallow/Idle_Cropland"
67,69,2022,51015,"Peaches"
68,115,2022,51015,"Apples"
69,31,2022,51015,"Grapes"
70,40,2022,51015,"Christmas_Trees"
76,1,2022,51015,"Walnuts"
111,3252,2022,51015,"Open_Water"
121,121861,2022,51015,"Developed/Open_Space"
122,68632,2022,51015,"Developed/Low_Intensity"
123,21067,2022,51015,"Developed/Med_Intensity"
124,6623,2022,51015,"Developed/High_Intensity"
131,892,2022,51015,"Barren"
141,1090072,2022,51015,"Deciduous_Forest"
142,98424,2022,51015,"Evergreen_Forest"
143,423229,2022,51015,"Mixed_Forest"
152,4059,2022,51015,"Shrubland"
176,497727,2022,51015,"Grassland/Pasture"
190,250,2022,51015,"Woody_Wetlands"
195,152,2022,51015,"Herbaceous_Wetlands"
205,311,2022,51015,"Triticale"
219,3,2022,51015,"Greens"
225,548,2022,51015,"Dbl_Crop_WinWht/Corn"
226,169,2022,51015,"Dbl_Crop_Oats/Corn"
228,1176,2022,51015,""
229,16,2022,51015,"Pumpkins"
236,183,2022,51015,"Dbl_Crop_WinWht/Sorghum"
237,4378,2022,51015,"Dbl_Crop_Barley/Corn"
240,34,2022,51015,"Dbl_Crop_Soybeans/Oats"
254,1793,2022,51015,"Dbl_Crop_Barley/Soybeans"
1,2251,2022,51017,"Corn"
4,21,2022,51017,"Sorghum"
5,365,2022,51017,"Soybeans"
11,2,2022,51017,"Tobacco"
21,3,2022,51017,"Barley"
24,448,2022,51017,"Winter_Wheat"
26,18,2022,51017,"Dbl_Crop_WinWht/Soybeans"
27,7,2022,51017,"Rye"
28,6,2022,51017,"Oats"
29,4,2022,51017,"Millet"
36,680,2022,51017,"Alfalfa"
37,34280,2022,51017,"Other_Hay/Non_Alfalfa"
59,16,2022,51017,"Sod/Grass_Seed"
61,62,2022,51017,"Fallow/Idle_Cropland"
66,1,2022,51017,"Cherries"
67,10,2022,51017,"Peaches"
68,12,2022,51017,"Apples"
69,9,2022,51017,"Grapes"
70,2,2022,51017,"Christmas_Trees"
111,12774,2022,51017,"Open_Water"
121,44401,2022,51017,"Developed/Open_Space"
122,7439,2022,51017,"Developed/Low_Intensity"
123,2260,2022,51017,"Developed/Med_Intensity"
124,523,2022,51017,"Developed/High_Intensity"
131,410,2022,51017,"Barren"
141,1025017,2022,51017,"Deciduous_Forest"
142,54748,2022,51017,"Evergreen_Forest"
143,291810,2022,51017,"Mixed_Forest"
152,3248,2022,51017,"Shrubland"
176,56686,2022,51017,"Grassland/Pasture"
190,160,2022,51017,"Woody_Wetlands"
195,140,2022,51017,"Herbaceous_Wetlands"
205,3,2022,51017,"Triticale"
225,10,2022,51017,"Dbl_Crop_WinWht/Corn"
228,13,2022,51017,""
229,1,2022,51017,"Pumpkins"
236,9,2022,51017,"Dbl_Crop_WinWht/Sorghum"
237,499,2022,51017,"Dbl_Crop_Barley/Corn"
240,4,2022,51017,"Dbl_Crop_Soybeans/Oats"
243,1,2022,51017,"Cabbage"
254,2,2022,51017,"Dbl_Crop_Barley/Soybeans"
1,10351,2022,51019,"Corn"
4,206,2022,51019,"Sorghum"
5,1680,2022,51019,"Soybeans"
6,1,2022,51019,"Sunflower"
11,39,2022,51019,"Tobacco"
12,2,2022,51019,"Sweet_Corn"
21,35,2022,51019,"Barley"
24,3491,2022,51019,"Winter_Wheat"
26,700,2022,51019,"Dbl_Crop_WinWht/Soybeans"
27,103,2022,51019,"Rye"
28,49,2022,51019,"Oats"
29,132,2022,51019,"Millet"
36,332,2022,51019,"Alfalfa"
37,323848,2022,51019,"Other_Hay/Non_Alfalfa"
58,2,2022,51019,"Clover/Wildflowers"
59,23,2022,51019,"Sod/Grass_Seed"
61,617,2022,51019,"Fallow/Idle_Cropland"
67,16,2022,51019,"Peaches"
68,209,2022,51019,"Apples"
69,3,2022,51019,"Grapes"
70,4,2022,51019,"Christmas_Trees"
76,1,2022,51019,"Walnuts"
111,46456,2022,51019,"Open_Water"
121,99073,2022,51019,"Developed/Open_Space"
122,76429,2022,51019,"Developed/Low_Intensity"
123,13041,2022,51019,"Developed/Med_Intensity"
124,2776,2022,51019,"Developed/High_Intensity"
131,439,2022,51019,"Barren"
141,1040114,2022,51019,"Deciduous_Forest"
142,81028,2022,51019,"Evergreen_Forest"
143,209487,2022,51019,"Mixed_Forest"
152,22016,2022,51019,"Shrubland"
176,278937,2022,51019,"Grassland/Pasture"
190,332,2022,51019,"Woody_Wetlands"
195,165,2022,51019,"Herbaceous_Wetlands"
205,44,2022,51019,"Triticale"
219,2,2022,51019,"Greens"
225,314,2022,51019,"Dbl_Crop_WinWht/Corn"
226,108,2022,51019,"Dbl_Crop_Oats/Corn"
228,50,2022,51019,""
229,16,2022,51019,"Pumpkins"
236,62,2022,51019,"Dbl_Crop_WinWht/Sorghum"
237,313,2022,51019,"Dbl_Crop_Barley/Corn"
240,372,2022,51019,"Dbl_Crop_Soybeans/Oats"
254,155,2022,51019,"Dbl_Crop_Barley/Soybeans"
1,2997,2022,51021,"Corn"
4,116,2022,51021,"Sorghum"
5,49,2022,51021,"Soybeans"
6,2,2022,51021,"Sunflower"
11,1,2022,51021,"Tobacco"
21,2,2022,51021,"Barley"
24,46,2022,51021,"Winter_Wheat"
26,2,2022,51021,"Dbl_Crop_WinWht/Soybeans"
28,5,2022,51021,"Oats"
29,6,2022,51021,"Millet"
31,1,2022,51021,"Canola"
36,806,2022,51021,"Alfalfa"
37,72487,2022,51021,"Other_Hay/Non_Alfalfa"
58,31,2022,51021,"Clover/Wildflowers"
59,18,2022,51021,"Sod/Grass_Seed"
61,52,2022,51021,"Fallow/Idle_Cropland"
66,2,2022,51021,"Cherries"
68,10,2022,51021,"Apples"
69,1,2022,51021,"Grapes"
70,162,2022,51021,"Christmas_Trees"
111,298,2022,51021,"Open_Water"
121,25269,2022,51021,"Developed/Open_Space"
122,8940,2022,51021,"Developed/Low_Intensity"
123,3663,2022,51021,"Developed/Med_Intensity"
124,462,2022,51021,"Developed/High_Intensity"
131,411,2022,51021,"Barren"
141,610134,2022,51021,"Deciduous_Forest"
142,25592,2022,51021,"Evergreen_Forest"
143,171733,2022,51021,"Mixed_Forest"
152,1862,2022,51021,"Shrubland"
176,106686,2022,51021,"Grassland/Pasture"
190,206,2022,51021,"Woody_Wetlands"
195,37,2022,51021,"Herbaceous_Wetlands"
205,48,2022,51021,"Triticale"
225,29,2022,51021,"Dbl_Crop_WinWht/Corn"
228,211,2022,51021,""
229,13,2022,51021,"Pumpkins"
237,6,2022,51021,"Dbl_Crop_Barley/Corn"
243,5,2022,51021,"Cabbage"
1,13907,2022,51023,"Corn"
4,100,2022,51023,"Sorghum"
5,5671,2022,51023,"Soybeans"
6,12,2022,51023,"Sunflower"
11,37,2022,51023,"Tobacco"
12,1,2022,51023,"Sweet_Corn"
21,180,2022,51023,"Barley"
24,352,2022,51023,"Winter_Wheat"
26,1333,2022,51023,"Dbl_Crop_WinWht/Soybeans"
27,38,2022,51023,"Rye"
28,13,2022,51023,"Oats"
29,54,2022,51023,"Millet"
36,1285,2022,51023,"Alfalfa"
37,120632,2022,51023,"Other_Hay/Non_Alfalfa"
58,2,2022,51023,"Clover/Wildflowers"
59,114,2022,51023,"Sod/Grass_Seed"
61,212,2022,51023,"Fallow/Idle_Cropland"
67,211,2022,51023,"Peaches"
68,201,2022,51023,"Apples"
69,33,2022,51023,"Grapes"
70,14,2022,51023,"Christmas_Trees"
111,11847,2022,51023,"Open_Water"
121,58356,2022,51023,"Developed/Open_Space"
122,38225,2022,51023,"Developed/Low_Intensity"
123,11122,2022,51023,"Developed/Med_Intensity"
124,2996,2022,51023,"Developed/High_Intensity"
131,627,2022,51023,"Barren"
141,820348,2022,51023,"Deciduous_Forest"
142,65734,2022,51023,"Evergreen_Forest"
143,280986,2022,51023,"Mixed_Forest"
152,4269,2022,51023,"Shrubland"
176,130922,2022,51023,"Grassland/Pasture"
190,159,2022,51023,"Woody_Wetlands"
195,110,2022,51023,"Herbaceous_Wetlands"
205,25,2022,51023,"Triticale"
225,704,2022,51023,"Dbl_Crop_WinWht/Corn"
226,7,2022,51023,"Dbl_Crop_Oats/Corn"
228,46,2022,51023,""
229,7,2022,51023,"Pumpkins"
236,40,2022,51023,"Dbl_Crop_WinWht/Sorghum"
237,60,2022,51023,"Dbl_Crop_Barley/Corn"
240,4,2022,51023,"Dbl_Crop_Soybeans/Oats"
243,3,2022,51023,"Cabbage"
254,62,2022,51023,"Dbl_Crop_Barley/Soybeans"
1,8366,2022,51025,"Corn"
2,427,2022,51025,"Cotton"
4,374,2022,51025,"Sorghum"
5,63715,2022,51025,"Soybeans"
6,6,2022,51025,"Sunflower"
10,24,2022,51025,"Peanuts"
11,6300,2022,51025,"Tobacco"
12,296,2022,51025,"Sweet_Corn"
21,9,2022,51025,"Barley"
24,442,2022,51025,"Winter_Wheat"
26,7183,2022,51025,"Dbl_Crop_WinWht/Soybeans"
27,7,2022,51025,"Rye"
28,44,2022,51025,"Oats"
29,36,2022,51025,"Millet"
36,70,2022,51025,"Alfalfa"
37,54014,2022,51025,"Other_Hay/Non_Alfalfa"
42,288,2022,51025,"Dry_Beans"
44,11,2022,51025,"Other_Crops"
46,92,2022,51025,"Sweet_Potatoes"
53,182,2022,51025,"Peas"
54,1,2022,51025,"Tomatoes"
59,49,2022,51025,"Sod/Grass_Seed"
61,906,2022,51025,"Fallow/Idle_Cropland"
68,4,2022,51025,"Apples"
69,3,2022,51025,"Grapes"
111,11622,2022,51025,"Open_Water"
121,68501,2022,51025,"Developed/Open_Space"
122,21824,2022,51025,"Developed/Low_Intensity"
123,4323,2022,51025,"Developed/Med_Intensity"
124,1206,2022,51025,"Developed/High_Intensity"
131,724,2022,51025,"Barren"
141,118074,2022,51025,"Deciduous_Forest"
142,681185,2022,51025,"Evergreen_Forest"
143,273693,2022,51025,"Mixed_Forest"
152,143854,2022,51025,"Shrubland"
176,126688,2022,51025,"Grassland/Pasture"
190,42747,2022,51025,"Woody_Wetlands"
195,647,2022,51025,"Herbaceous_Wetlands"
205,41,2022,51025,"Triticale"
214,140,2022,51025,"Broccoli"
216,34,2022,51025,"Peppers"
225,14,2022,51025,"Dbl_Crop_WinWht/Corn"
228,9,2022,51025,""
229,18,2022,51025,"Pumpkins"
236,11,2022,51025,"Dbl_Crop_WinWht/Sorghum"
237,3,2022,51025,"Dbl_Crop_Barley/Corn"
240,328,2022,51025,"Dbl_Crop_Soybeans/Oats"
241,1,2022,51025,"Dbl_Crop_Corn/Soybeans"
254,47,2022,51025,"Dbl_Crop_Barley/Soybeans"
1,68,2022,51027,"Corn"
4,6,2022,51027,"Sorghum"
5,28,2022,51027,"Soybeans"
27,1,2022,51027,"Rye"
29,4,2022,51027,"Millet"
36,1,2022,51027,"Alfalfa"
37,4312,2022,51027,"Other_Hay/Non_Alfalfa"
47,1,2022,51027,"Misc_Vegs_&_Fruits"
59,2,2022,51027,"Sod/Grass_Seed"
61,8,2022,51027,"Fallow/Idle_Cropland"
68,1,2022,51027,"Apples"
70,10,2022,51027,"Christmas_Trees"
111,741,2022,51027,"Open_Water"
121,48629,2022,51027,"Developed/Open_Space"
122,23954,2022,51027,"Developed/Low_Intensity"
123,11721,2022,51027,"Developed/Med_Intensity"
124,1858,2022,51027,"Developed/High_Intensity"
131,7180,2022,51027,"Barren"
141,1290831,2022,51027,"Deciduous_Forest"
142,16374,2022,51027,"Evergreen_Forest"
143,5164,2022,51027,"Mixed_Forest"
152,18311,2022,51027,"Shrubland"
176,20757,2022,51027,"Grassland/Pasture"
190,48,2022,51027,"Woody_Wetlands"
195,13,2022,51027,"Herbaceous_Wetlands"
205,2,2022,51027,"Triticale"
1,9178,2022,51029,"Corn"
4,10,2022,51029,"Sorghum"
5,13116,2022,51029,"Soybeans"
6,1,2022,51029,"Sunflower"
11,7,2022,51029,"Tobacco"
12,1,2022,51029,"Sweet_Corn"
21,16,2022,51029,"Barley"
24,510,2022,51029,"Winter_Wheat"
26,1629,2022,51029,"Dbl_Crop_WinWht/Soybeans"
27,14,2022,51029,"Rye"
28,13,2022,51029,"Oats"
29,2,2022,51029,"Millet"
31,1,2022,51029,"Canola"
36,116,2022,51029,"Alfalfa"
37,117064,2022,51029,"Other_Hay/Non_Alfalfa"
59,41,2022,51029,"Sod/Grass_Seed"
61,2819,2022,51029,"Fallow/Idle_Cropland"
67,7,2022,51029,"Peaches"
68,14,2022,51029,"Apples"
69,8,2022,51029,"Grapes"
70,28,2022,51029,"Christmas_Trees"
77,3,2022,51029,"Pears"
111,11878,2022,51029,"Open_Water"
121,57944,2022,51029,"Developed/Open_Space"
122,11004,2022,51029,"Developed/Low_Intensity"
123,3286,2022,51029,"Developed/Med_Intensity"
124,693,2022,51029,"Developed/High_Intensity"
131,426,2022,51029,"Barren"
141,484370,2022,51029,"Deciduous_Forest"
142,326261,2022,51029,"Evergreen_Forest"
143,365642,2022,51029,"Mixed_Forest"
152,70517,2022,51029,"Shrubland"
176,188419,2022,51029,"Grassland/Pasture"
190,13740,2022,51029,"Woody_Wetlands"
195,346,2022,51029,"Herbaceous_Wetlands"
205,1,2022,51029,"Triticale"
219,1,2022,51029,"Greens"
225,125,2022,51029,"Dbl_Crop_WinWht/Corn"
226,2,2022,51029,"Dbl_Crop_Oats/Corn"
228,48,2022,51029,""
229,3,2022,51029,"Pumpkins"
236,3,2022,51029,"Dbl_Crop_WinWht/Sorghum"
237,61,2022,51029,"Dbl_Crop_Barley/Corn"
240,8,2022,51029,"Dbl_Crop_Soybeans/Oats"
254,18,2022,51029,"Dbl_Crop_Barley/Soybeans"
1,15764,2022,51031,"Corn"
4,12,2022,51031,"Sorghum"
5,21591,2022,51031,"Soybeans"
6,1,2022,51031,"Sunflower"
11,4,2022,51031,"Tobacco"
21,12,2022,51031,"Barley"
24,2383,2022,51031,"Winter_Wheat"
26,4448,2022,51031,"Dbl_Crop_WinWht/Soybeans"
27,83,2022,51031,"Rye"
28,13,2022,51031,"Oats"
29,693,2022,51031,"Millet"
36,118,2022,51031,"Alfalfa"
37,216644,2022,51031,"Other_Hay/Non_Alfalfa"
44,1,2022,51031,"Other_Crops"
59,816,2022,51031,"Sod/Grass_Seed"
61,2145,2022,51031,"Fallow/Idle_Cropland"
67,9,2022,51031,"Peaches"
68,25,2022,51031,"Apples"
69,3,2022,51031,"Grapes"
70,2,2022,51031,"Christmas_Trees"
111,10170,2022,51031,"Open_Water"
121,52031,2022,51031,"Developed/Open_Space"
122,48816,2022,51031,"Developed/Low_Intensity"
123,13936,2022,51031,"Developed/Med_Intensity"
124,5117,2022,51031,"Developed/High_Intensity"
131,270,2022,51031,"Barren"
141,434377,2022,51031,"Deciduous_Forest"
142,176577,2022,51031,"Evergreen_Forest"
143,226607,2022,51031,"Mixed_Forest"
152,49392,2022,51031,"Shrubland"
176,175036,2022,51031,"Grassland/Pasture"
190,1928,2022,51031,"Woody_Wetlands"
195,155,2022,51031,"Herbaceous_Wetlands"
225,11,2022,51031,"Dbl_Crop_WinWht/Corn"
226,251,2022,51031,"Dbl_Crop_Oats/Corn"
228,56,2022,51031,""
229,23,2022,51031,"Pumpkins"
236,5,2022,51031,"Dbl_Crop_WinWht/Sorghum"
237,40,2022,51031,"Dbl_Crop_Barley/Corn"
240,37,2022,51031,"Dbl_Crop_Soybeans/Oats"
254,115,2022,51031,"Dbl_Crop_Barley/Soybeans"
1,72504,2022,51033,"Corn"
2,35,2022,51033,"Cotton"
4,102,2022,51033,"Sorghum"
5,86407,2022,51033,"Soybeans"
6,1,2022,51033,"Sunflower"
10,8,2022,51033,"Peanuts"
11,64,2022,51033,"Tobacco"
12,148,2022,51033,"Sweet_Corn"
21,38,2022,51033,"Barley"
24,493,2022,51033,"Winter_Wheat"
26,20216,2022,51033,"Dbl_Crop_WinWht/Soybeans"
27,23,2022,51033,"Rye"
28,60,2022,51033,"Oats"
29,65,2022,51033,"Millet"
36,157,2022,51033,"Alfalfa"
37,40009,2022,51033,"Other_Hay/Non_Alfalfa"
42,10,2022,51033,"Dry_Beans"
46,1,2022,51033,"Sweet_Potatoes"
53,1,2022,51033,"Peas"
54,1,2022,51033,"Tomatoes"
59,117,2022,51033,"Sod/Grass_Seed"
61,303,2022,51033,"Fallow/Idle_Cropland"
68,5,2022,51033,"Apples"
69,12,2022,51033,"Grapes"
71,4,2022,51033,"Other_Tree_Crops"
111,19879,2022,51033,"Open_Water"
121,59402,2022,51033,"Developed/Open_Space"
122,20562,2022,51033,"Developed/Low_Intensity"
123,7608,2022,51033,"Developed/Med_Intensity"
124,1723,2022,51033,"Developed/High_Intensity"
131,1349,2022,51033,"Barren"
141,302358,2022,51033,"Deciduous_Forest"
142,280921,2022,51033,"Evergreen_Forest"
143,369379,2022,51033,"Mixed_Forest"
152,50607,2022,51033,"Shrubland"
176,53608,2022,51033,"Grassland/Pasture"
190,157589,2022,51033,"Woody_Wetlands"
195,2895,2022,51033,"Herbaceous_Wetlands"
221,1,2022,51033,"Strawberries"
225,22,2022,51033,"Dbl_Crop_WinWht/Corn"
226,1,2022,51033,"Dbl_Crop_Oats/Corn"
228,13,2022,51033,""
229,2,2022,51033,"Pumpkins"
236,451,2022,51033,"Dbl_Crop_WinWht/Sorghum"
237,18,2022,51033,"Dbl_Crop_Barley/Corn"
240,21,2022,51033,"Dbl_Crop_Soybeans/Oats"
254,1705,2022,51033,"Dbl_Crop_Barley/Soybeans"
1,7327,2022,51035,"Corn"
4,259,2022,51035,"Sorghum"
5,371,2022,51035,"Soybeans"
6,4,2022,51035,"Sunflower"
11,6,2022,51035,"Tobacco"
12,316,2022,51035,"Sweet_Corn"
21,25,2022,51035,"Barley"
24,141,2022,51035,"Winter_Wheat"
26,125,2022,51035,"Dbl_Crop_WinWht/Soybeans"
27,6,2022,51035,"Rye"
28,45,2022,51035,"Oats"
29,43,2022,51035,"Millet"
31,2,2022,51035,"Canola"
36,395,2022,51035,"Alfalfa"
37,172207,2022,51035,"Other_Hay/Non_Alfalfa"
59,10,2022,51035,"Sod/Grass_Seed"
61,1053,2022,51035,"Fallow/Idle_Cropland"
66,56,2022,51035,"Cherries"
67,480,2022,51035,"Peaches"
68,1344,2022,51035,"Apples"
69,9,2022,51035,"Grapes"
70,245,2022,51035,"Christmas_Trees"
71,2,2022,51035,"Other_Tree_Crops"
76,7,2022,51035,"Walnuts"
111,4152,2022,51035,"Open_Water"
121,102436,2022,51035,"Developed/Open_Space"
122,16771,2022,51035,"Developed/Low_Intensity"
123,6165,2022,51035,"Developed/Med_Intensity"
124,1506,2022,51035,"Developed/High_Intensity"
131,310,2022,51035,"Barren"
141,483322,2022,51035,"Deciduous_Forest"
142,45251,2022,51035,"Evergreen_Forest"
143,322756,2022,51035,"Mixed_Forest"
152,6525,2022,51035,"Shrubland"
176,198706,2022,51035,"Grassland/Pasture"
190,407,2022,51035,"Woody_Wetlands"
195,608,2022,51035,"Herbaceous_Wetlands"
205,35,2022,51035,"Triticale"
219,106,2022,51035,"Greens"
225,27,2022,51035,"Dbl_Crop_WinWht/Corn"
228,57,2022,51035,""
229,441,2022,51035,"Pumpkins"
236,10,2022,51035,"Dbl_Crop_WinWht/Sorghum"
237,21,2022,51035,"Dbl_Crop_Barley/Corn"
240,16,2022,51035,"Dbl_Crop_Soybeans/Oats"
243,481,2022,51035,"Cabbage"
254,8,2022,51035,"Dbl_Crop_Barley/Soybeans"
1,16610,2022,51037,"Corn"
4,24,2022,51037,"Sorghum"
5,42782,2022,51037,"Soybeans"
6,4,2022,51037,"Sunflower"
11,540,2022,51037,"Tobacco"
12,3,2022,51037,"Sweet_Corn"
21,16,2022,51037,"Barley"
24,2463,2022,51037,"Winter_Wheat"
26,5257,2022,51037,"Dbl_Crop_WinWht/Soybeans"
27,11,2022,51037,"Rye"
28,34,2022,51037,"Oats"
29,35,2022,51037,"Millet"
36,157,2022,51037,"Alfalfa"
37,135020,2022,51037,"Other_Hay/Non_Alfalfa"
44,3,2022,51037,"Other_Crops"
59,148,2022,51037,"Sod/Grass_Seed"
61,1431,2022,51037,"Fallow/Idle_Cropland"
67,8,2022,51037,"Peaches"
68,22,2022,51037,"Apples"
69,23,2022,51037,"Grapes"
70,40,2022,51037,"Christmas_Trees"
111,9365,2022,51037,"Open_Water"
121,55798,2022,51037,"Developed/Open_Space"
122,12113,2022,51037,"Developed/Low_Intensity"
123,3013,2022,51037,"Developed/Med_Intensity"
124,597,2022,51037,"Developed/High_Intensity"
131,122,2022,51037,"Barren"
141,281476,2022,51037,"Deciduous_Forest"
142,258547,2022,51037,"Evergreen_Forest"
143,307568,2022,51037,"Mixed_Forest"
152,54488,2022,51037,"Shrubland"
176,140407,2022,51037,"Grassland/Pasture"
190,45023,2022,51037,"Woody_Wetlands"
195,642,2022,51037,"Herbaceous_Wetlands"
205,4,2022,51037,"Triticale"
225,19,2022,51037,"Dbl_Crop_WinWht/Corn"
226,5,2022,51037,"Dbl_Crop_Oats/Corn"
228,16,2022,51037,""
229,4,2022,51037,"Pumpkins"
236,2,2022,51037,"Dbl_Crop_WinWht/Sorghum"
237,43,2022,51037,"Dbl_Crop_Barley/Corn"
240,183,2022,51037,"Dbl_Crop_Soybeans/Oats"
254,25,2022,51037,"Dbl_Crop_Barley/Soybeans"
1,32463,2022,51036,"Corn"
2,2220,2022,51036,"Cotton"
4,15,2022,51036,"Sorghum"
5,37167,2022,51036,"Soybeans"
6,5,2022,51036,"Sunflower"
10,12,2022,51036,"Peanuts"
11,1,2022,51036,"Tobacco"
12,11,2022,51036,"Sweet_Corn"
21,7,2022,51036,"Barley"
24,127,2022,51036,"Winter_Wheat"
26,8376,2022,51036,"Dbl_Crop_WinWht/Soybeans"
27,8,2022,51036,"Rye"
29,12,2022,51036,"Millet"
36,20,2022,51036,"Alfalfa"
37,4540,2022,51036,"Other_Hay/Non_Alfalfa"
43,14,2022,51036,"Potatoes"
59,4136,2022,51036,"Sod/Grass_Seed"
61,19,2022,51036,"Fallow/Idle_Cropland"
69,4,2022,51036,"Grapes"
74,12,2022,51036,"Pecans"
92,1,2022,51036,"Aquaculture"
111,26277,2022,51036,"Open_Water"
121,16322,2022,51036,"Developed/Open_Space"
122,2911,2022,51036,"Developed/Low_Intensity"
123,1113,2022,51036,"Developed/Med_Intensity"
124,323,2022,51036,"Developed/High_Intensity"
131,1232,2022,51036,"Barren"
141,20931,2022,51036,"Deciduous_Forest"
142,155143,2022,51036,"Evergreen_Forest"
143,116026,2022,51036,"Mixed_Forest"
152,12308,2022,51036,"Shrubland"
176,10708,2022,51036,"Grassland/Pasture"
190,86881,2022,51036,"Woody_Wetlands"
195,9854,2022,51036,"Herbaceous_Wetlands"
209,18,2022,51036,"Cantaloupes"
228,4,2022,51036,""
229,4,2022,51036,"Pumpkins"
236,16,2022,51036,"Dbl_Crop_WinWht/Sorghum"
237,2,2022,51036,"Dbl_Crop_Barley/Corn"
240,246,2022,51036,"Dbl_Crop_Soybeans/Oats"
254,11,2022,51036,"Dbl_Crop_Barley/Soybeans"
1,7153,2008,51041,"Corn"
2,129,2008,51041,"Cotton"
4,10,2008,51041,"Sorghum"
5,22443,2008,51041,"Soybeans"
10,54,2008,51041,"Peanuts"
11,1,2008,51041,"Tobacco"
12,2,2008,51041,"Sweet_Corn"
21,26,2008,51041,"Barley"
24,230,2008,51041,"Winter_Wheat"
26,6866,2008,51041,"Dbl_Crop_WinWht/Soybeans"
27,34,2008,51041,"Rye"
28,23,2008,51041,"Oats"
29,22,2008,51041,"Millet"
36,18,2008,51041,"Alfalfa"
37,10732,2008,51041,"Other_Hay/Non_Alfalfa"
42,3,2008,51041,"Dry_Beans"
44,1,2008,51041,"Other_Crops"
58,2,2008,51041,"Clover/Wildflowers"
59,52,2008,51041,"Sod/Grass_Seed"
61,1554,2008,51041,"Fallow/Idle_Cropland"
111,35881,2008,51041,"Open_Water"
121,230034,2008,51041,"Developed/Open_Space"
122,90923,2008,51041,"Developed/Low_Intensity"
123,32235,2008,51041,"Developed/Med_Intensity"
124,9398,2008,51041,"Developed/High_Intensity"
131,1657,2008,51041,"Barren"
141,487887,2008,51041,"Deciduous_Forest"
